way_id,lat,lon,area,residents
130298881,11.8683054,-15.5911282,98.2,4.0
130298883,11.8699337,-15.5946649,158.6,6.0
130298882,11.8689125,-15.5896305,138.7,5.0
130298876,11.8701746,-15.5907927,250.2,9.0
130298879,11.8712092,-15.5940285,43.6,2.0
130298885,11.8691493,-15.590318,188.2,7.0
130298875,11.8722397,-15.5947053,205.5,8.0
130298880,11.8730426,-15.5913572,266.0,10.0
130298886,11.8673156,-15.5909702,111.3,4.0
130298887,11.8724207,-15.5908817,124.7,5.0
130298888,11.8698439,-15.5906692,229.9,8.0
130298890,11.873736,-15.5922598,237.0,9.0
130298891,11.87145,-15.5913805,147.2,6.0
130298892,11.8677961,-15.591438,286.6,10.0
130298895,11.8709994,-15.5948158,211.1,8.0
130298897,11.8698808,-15.5919308,269.5,10.0
130298889,11.8717754,-15.5936064,214.1,8.0
130298896,11.867405,-15.5925352,150.4,6.0
130298893,11.8697547,-15.5913836,151.0,6.0
130298898,11.8721772,-15.5915512,158.0,6.0
130298900,11.8687234,-15.5904626,273.2,10.0
130298899,11.8721035,-15.5940676,154.4,6.0
130298903,11.8691153,-15.5944905,360.7,13.0
130298907,11.8714339,-15.592424,174.5,6.0
130298904,11.8675247,-15.5928441,58.9,3.0
130298909,11.8706148,-15.5936924,59.5,3.0
130298901,11.8680032,-15.594385,203.2,7.0
130298902,11.8701677,-15.5917813,245.8,9.0
130298908,11.8687729,-15.5931419,194.9,7.0
130298910,11.8671146,-15.5918717,330.5,12.0
130298912,11.8713255,-15.5936546,79.7,3.0
130298914,11.8743188,-15.5923614,229.6,8.0
130298915,11.8699229,-15.5935123,173.0,6.0
130298917,11.8687543,-15.5922459,105.6,4.0
130298924,11.86778,-15.5959889,254.7,9.0
130298921,11.8667103,-15.5914965,188.7,7.0
130298922,11.8675504,-15.594388,32.1,2.0
130298923,11.8695271,-15.5953438,137.4,5.0
130298920,11.8674664,-15.5948122,191.5,7.0
130298925,11.866458,-15.5930406,161.9,6.0
130298931,11.8669846,-15.5931132,150.9,6.0
130298930,11.8673013,-15.5916221,113.5,4.0
130298928,11.8684273,-15.595242,303.2,11.0
130298932,11.8677025,-15.594886,207.1,8.0
130298933,11.8695255,-15.5901024,282.0,10.0
